Name,Label,Intensity,FractionalEnrichment,UnlabeledFragment,NACorrected,CellLine,GrowthConditions,Treatment,Media
N-Acetyl-L-alanine,C13-label-1,54.66667,0.1386,N-Acetyl-L-alanine,45.07260531,CFTr,monolayer,treated,C13 glucose
N-Acetyl-L-alanine,C13-label-1,35.76033,0.0009,N-Acetyl-L-alanine,0.586441742,CFTr,monolayer,treated,Regular
N-Acetyl-L-alanine,C13-label-1,0,0,N-Acetyl-L-alanine,-139.3354166,QC,NA,NA,NA
N-Acetyl-L-alanine,C13-label-1,13.66667,0.9998,N-Acetyl-L-alanine,14.40445801,CFTr,monolayer,NA,C13 glucose
N-Acetyl-L-alanine,C13-label-1,0,0,N-Acetyl-L-alanine,-75.59632189,CFTr,Sphere,treated,C13 glucose
N-Acetyl-L-alanine,C13-label-1,60.48787,0,N-Acetyl-L-alanine,-168.3665985,H1299,sphere,NA,Regular
N-Acetyl-L-alanine,C13-label-1,54.66667,0.3028,N-Acetyl-L-alanine,55.23005429,CFTr,monolayer,treated,C13 glucose
N-Acetyl-L-alanine,C13-label-1,0,0,N-Acetyl-L-alanine,-75.04405657,CFTr,Sphere,NA,C13 glucose
N-Acetyl-L-alanine,C13-label-1,13.66667,0,N-Acetyl-L-alanine,-26.40481828,CFTr,monolayer,treated,Regular
N-Acetyl-L-alanine,C13-label-1,0,0,N-Acetyl-L-alanine,-6.314273137,CFTr,monolayer,NA,C13 glucose
N-Acetyl-L-alanine,C13-label-1,0,0,N-Acetyl-L-alanine,-7.758184514,CFTr,monolayer,NA,Regular
N-Acetyl-L-alanine,C13-label-1,0,0,N-Acetyl-L-alanine,-5.136690406,H1299,monolayer,NA,C13 glucose
N-Acetyl-L-alanine,C13-label-1,45.02083,0.1431,N-Acetyl-L-alanine,36.03701703,H1299,monolayer,NA,Regular
N-Acetyl-L-alanine,C13-label-1,0,0,N-Acetyl-L-alanine,-16.90161265,H1299,sphere,NA,C13 glucose
N-Acetyl-L-alanine,C13-label-1,153.2328,0,N-Acetyl-L-alanine,-12.12227641,QC,NA,NA,NA
N-Acetyl-L-alanine,C13-label-1,0,0,N-Acetyl-L-alanine,-2.770508876,H1299,monolayer,NA,C13 glucose
N-Acetyl-L-alanine,C13-label-1,0,0,N-Acetyl-L-alanine,0,CFTr,monolayer,treated,Regular
N-Acetyl-L-alanine,C13-label-1,0,0,N-Acetyl-L-alanine,-233.6908488,CFTr,Sphere,treated,Regular
N-Acetyl-L-alanine,C13-label-1,0,0,N-Acetyl-L-alanine,-22.29281026,CFTr,Sphere,treated,C13 glucose
N-Acetyl-L-alanine,C13-label-1,0,0,N-Acetyl-L-alanine,-19.64788798,CFTr,monolayer,treated,C13 glucose
N-Acetyl-L-alanine,C13-label-1,0,0,N-Acetyl-L-alanine,-30.52816493,CFTr,Sphere,treated,C13 glucose
N-Acetyl-L-alanine,C13-label-1,0,0,N-Acetyl-L-alanine,-3.180900967,H1299,monolayer,NA,C13 glucose
N-Acetyl-L-alanine,C13-label-1,0,0,N-Acetyl-L-alanine,-337.092784,CFTr,Sphere,treated,Regular
N-Acetyl-L-alanine,C13-label-1,8,0,N-Acetyl-L-alanine,-545.9778571,CFTr,Sphere,NA,Regular
N-Acetyl-L-alanine,C13-label-1,114.8665,0.0153,N-Acetyl-L-alanine,29.46840708,QC,NA,NA,NA
N-Acetyl-L-alanine,C13-label-1,0,0,N-Acetyl-L-alanine,-0.710609492,QC,NA,NA,NA
N-Acetyl-L-alanine,C13-label-1,0,0,N-Acetyl-L-alanine,-1.441521903,Water,NA,NA,NA
N-Acetyl-L-alanine,C13-label-1,0,0,N-Acetyl-L-alanine,-0.406062471,Metmix,NA,NA,NA
N-Acetyl-L-alanine,C13-label-1,0,0,N-Acetyl-L-alanine,-0.507578043,ACN,NA,NA,NA
N-Acetyl-L-alanine,C13-label-1,0,0,N-Acetyl-L-alanine,-0.446668675,Water,NA,NA,NA
N-Acetyl-L-alanine,C13-label-1,0,0,N-Acetyl-L-alanine,-0.791821779,CFTr,Sphere,NA,C13 glucose
N-Acetyl-L-alanine,C13-label-1,27.03122,0.0736,N-Acetyl-L-alanine,16.57255127,CFTr,monolayer,NA,Regular
N-Acetyl-L-alanine,C13-label-1,0,0,N-Acetyl-L-alanine,-113.3725551,QC,NA,NA,NA
N-Acetyl-L-alanine,C13-label-1,0,0,N-Acetyl-L-alanine,-66.66731284,QC,NA,NA,NA
N-Acetyl-L-alanine,C13-label-1,0,0,N-Acetyl-L-alanine,-0.426365573,Metmix,NA,NA,NA
N-Acetyl-L-alanine,C13-label-1,23.66667,0.0149,N-Acetyl-L-alanine,5.350270847,CFTr,monolayer,NA,Regular
N-Acetyl-L-alanine,C13-label-1,0,0,N-Acetyl-L-alanine,-1.292703297,H1299,sphere,NA,C13 glucose
N-Acetyl-L-alanine,C12 PARENT,7175.105,0.9996,N-Acetyl-L-alanine,7646.561455,CFTr,Sphere,treated,Regular
N-Acetyl-L-alanine,C12 PARENT,9673.243,0.993,N-Acetyl-L-alanine,10308.84525,CFTr,Sphere,NA,Regular
N-Acetyl-L-alanine,C12 PARENT,4600.337,0.9985,N-Acetyl-L-alanine,4902.612517,H1299,sphere,NA,Regular
N-Acetyl-L-alanine,C12 PARENT,5289.988,0.9988,N-Acetyl-L-alanine,5637.578591,H1299,sphere,NA,Regular
N-Acetyl-L-alanine,C12 PARENT,185.9147,0.8785,N-Acetyl-L-alanine,198.1306446,H1299,monolayer,NA,Regular
N-Acetyl-L-alanine,C12 PARENT,110.0035,0.6761,N-Acetyl-L-alanine,117.231528,CFTr,monolayer,NA,C13 glucose
N-Acetyl-L-alanine,C12 PARENT,61.87085,0.9998,N-Acetyl-L-alanine,65.93621372,H1299,monolayer,NA,Regular
N-Acetyl-L-alanine,C12 PARENT,1291.165,0.3048,N-Acetyl-L-alanine,1376.003908,CFTr,Sphere,NA,C13 glucose
N-Acetyl-L-alanine,C12 PARENT,12497.64,0.999,N-Acetyl-L-alanine,13318.82562,CFTr,Sphere,NA,Regular
N-Acetyl-L-alanine,C12 PARENT,2851.542,0.825,N-Acetyl-L-alanine,3038.908998,QC,NA,NA,NA
N-Acetyl-L-alanine,C12 PARENT,0,0,N-Acetyl-L-alanine,0,Water,NA,NA,NA
N-Acetyl-L-alanine,C12 PARENT,183.6558,0.9718,N-Acetyl-L-alanine,195.7233185,H1299,sphere,NA,C13 glucose
N-Acetyl-L-alanine,C12 PARENT,205.9653,0.675,N-Acetyl-L-alanine,219.4987145,CFTr,monolayer,treated,C13 glucose
N-Acetyl-L-alanine,C12 PARENT,609.1738,0.9713,N-Acetyl-L-alanine,649.2009383,CFTr,monolayer,treated,Regular
N-Acetyl-L-alanine,C12 PARENT,2287.586,0.8305,N-Acetyl-L-alanine,2437.896997,QC,NA,NA,NA
N-Acetyl-L-alanine,C12 PARENT,0,0,N-Acetyl-L-alanine,0,CFTr,monolayer,NA,C13 glucose
N-Acetyl-L-alanine,C12 PARENT,1241.128,0.2004,N-Acetyl-L-alanine,1322.679114,CFTr,Sphere,treated,C13 glucose
N-Acetyl-L-alanine,C12 PARENT,3810.906,0.9909,N-Acetyl-L-alanine,4061.310173,H1299,sphere,NA,Regular
N-Acetyl-L-alanine,C12 PARENT,39.20197,0.229,N-Acetyl-L-alanine,41.77782384,CFTr,monolayer,treated,C13 glucose
N-Acetyl-L-alanine,C12 PARENT,1232.061,0.5598,N-Acetyl-L-alanine,1313.016346,CFTr,Sphere,NA,C13 glucose
N-Acetyl-L-alanine,C12 PARENT,670,0.9707,N-Acetyl-L-alanine,714.0238609,CFTr,monolayer,treated,Regular
N-Acetyl-L-alanine,C12 PARENT,103.6667,0.6133,N-Acetyl-L-alanine,110.4783543,CFTr,monolayer,NA,C13 glucose
N-Acetyl-L-alanine,C12 PARENT,127.3726,0.8875,N-Acetyl-L-alanine,135.7419039,CFTr,monolayer,NA,Regular
N-Acetyl-L-alanine,C12 PARENT,84.33334,0.9998,N-Acetyl-L-alanine,89.87465228,H1299,monolayer,NA,C13 glucose
N-Acetyl-L-alanine,C12 PARENT,187.3971,0.7933,N-Acetyl-L-alanine,199.710449,H1299,monolayer,NA,Regular
N-Acetyl-L-alanine,C12 PARENT,277.4879,0.1562,N-Acetyl-L-alanine,295.720868,H1299,sphere,NA,C13 glucose
N-Acetyl-L-alanine,C12 PARENT,2850.584,0.9234,N-Acetyl-L-alanine,3037.88805,QC,NA,NA,NA
N-Acetyl-L-alanine,C12 PARENT,45.48576,0.7344,N-Acetyl-L-alanine,48.47450444,H1299,monolayer,NA,C13 glucose
N-Acetyl-L-alanine,C12 PARENT,0,0,N-Acetyl-L-alanine,0,CFTr,monolayer,treated,Regular
N-Acetyl-L-alanine,C12 PARENT,3836.698,0.9862,N-Acetyl-L-alanine,4088.796894,CFTr,Sphere,treated,Regular
N-Acetyl-L-alanine,C12 PARENT,365.9997,0.9998,N-Acetyl-L-alanine,390.0485357,CFTr,Sphere,treated,C13 glucose
N-Acetyl-L-alanine,C12 PARENT,322.5758,0.822,N-Acetyl-L-alanine,343.7713704,CFTr,monolayer,treated,C13 glucose
N-Acetyl-L-alanine,C12 PARENT,501.2064,0.4757,N-Acetyl-L-alanine,534.1392967,CFTr,Sphere,treated,C13 glucose
N-Acetyl-L-alanine,C12 PARENT,52.22351,0.9998,N-Acetyl-L-alanine,55.65497349,H1299,monolayer,NA,C13 glucose
N-Acetyl-L-alanine,C12 PARENT,5534.334,0.9987,N-Acetyl-L-alanine,5897.979896,CFTr,Sphere,treated,Regular
N-Acetyl-L-alanine,C12 PARENT,9102.208,0.999,N-Acetyl-L-alanine,9700.289103,CFTr,Sphere,NA,Regular
N-Acetyl-L-alanine,C12 PARENT,1503.859,0.8334,N-Acetyl-L-alanine,1602.673447,QC,NA,NA,NA
N-Acetyl-L-alanine,C12 PARENT,11.66667,0.9998,N-Acetyl-L-alanine,12.43325486,QC,NA,NA,NA
N-Acetyl-L-alanine,C12 PARENT,23.66667,0.9998,N-Acetyl-L-alanine,25.22174192,Water,NA,NA,NA
N-Acetyl-L-alanine,C12 PARENT,6.666667,0.9998,N-Acetyl-L-alanine,7.104715389,Metmix,NA,NA,NA
N-Acetyl-L-alanine,C12 PARENT,8.333333,0.9998,N-Acetyl-L-alanine,8.880893437,ACN,NA,NA,NA
N-Acetyl-L-alanine,C12 PARENT,7.333333,0.9998,N-Acetyl-L-alanine,7.815186182,Water,NA,NA,NA
N-Acetyl-L-alanine,C12 PARENT,13,0.9998,N-Acetyl-L-alanine,13.85419432,CFTr,Sphere,NA,C13 glucose
N-Acetyl-L-alanine,C12 PARENT,195.6667,0.9263,N-Acetyl-L-alanine,208.5234218,CFTr,monolayer,NA,Regular
N-Acetyl-L-alanine,C12 PARENT,1861.332,0.8549,N-Acetyl-L-alanine,1983.635016,QC,NA,NA,NA
N-Acetyl-L-alanine,C12 PARENT,1094.533,0.7552,N-Acetyl-L-alanine,1166.451759,QC,NA,NA,NA
N-Acetyl-L-alanine,C12 PARENT,7,0.9998,N-Acetyl-L-alanine,7.459950786,Metmix,NA,NA,NA
N-Acetyl-L-alanine,C12 PARENT,321.6916,0.9532,N-Acetyl-L-alanine,342.829072,CFTr,monolayer,NA,Regular
N-Acetyl-L-alanine,C12 PARENT,21.22339,0.3227,N-Acetyl-L-alanine,22.61792069,H1299,sphere,NA,C13 glucose
isocitrate,C13-label-6,14.97805,0.0092,isocitrate,14.72055119,CFTr,Sphere,treated,Regular
isocitrate,C13-label-6,0,0,isocitrate,-1.387854773,CFTr,Sphere,NA,Regular
isocitrate,C13-label-6,45.73991,0.0088,isocitrate,45.99164856,H1299,sphere,NA,Regular
isocitrate,C13-label-6,58.78068,0.0072,isocitrate,59.83583273,H1299,sphere,NA,Regular
isocitrate,C13-label-6,7,0.0072,isocitrate,7.128778127,H1299,monolayer,NA,Regular
isocitrate,C13-label-6,20.33333,0.0139,isocitrate,20.38536564,CFTr,monolayer,NA,C13 glucose
isocitrate,C13-label-6,0,0,isocitrate,0.004601854,H1299,monolayer,NA,Regular
isocitrate,C13-label-6,0,0,isocitrate,-8.037811065,CFTr,Sphere,NA,C13 glucose
isocitrate,C13-label-6,0,0,isocitrate,-0.132537576,CFTr,Sphere,NA,Regular
isocitrate,C13-label-6,0,0,isocitrate,-0.757750026,QC,NA,NA,NA
isocitrate,C13-label-6,6.666667,0.3031,isocitrate,6.785921201,Water,NA,NA,NA
isocitrate,C13-label-6,0,0,isocitrate,-3.943822408,H1299,sphere,NA,C13 glucose
isocitrate,C13-label-6,39,0.0434,isocitrate,38.4659011,CFTr,monolayer,treated,C13 glucose
isocitrate,C13-label-6,0,0,isocitrate,-0.298513098,CFTr,monolayer,treated,Regular
isocitrate,C13-label-6,6.666667,0.0034,isocitrate,5.928828973,QC,NA,NA,NA
isocitrate,C13-label-6,0,0,isocitrate,-1.137987985,CFTr,monolayer,NA,C13 glucose
isocitrate,C13-label-6,35.57457,0.0154,isocitrate,34.47469983,CFTr,Sphere,treated,C13 glucose
isocitrate,C13-label-6,38.15541,0.0065,isocitrate,38.83963914,H1299,sphere,NA,Regular
isocitrate,C13-label-6,6.666667,0.0054,isocitrate,5.692142312,CFTr,monolayer,treated,C13 glucose
isocitrate,C13-label-6,51.33333,0.012,isocitrate,48.49298231,CFTr,Sphere,NA,C13 glucose
isocitrate,C13-label-6,14.33333,0.0082,isocitrate,13.95219841,CFTr,monolayer,treated,Regular
isocitrate,C13-label-6,0,0,isocitrate,-1.07745858,CFTr,monolayer,NA,C13 glucose
isocitrate,C13-label-6,7.666667,0.0046,isocitrate,7.611463583,CFTr,monolayer,NA,Regular
isocitrate,C13-label-6,0,0,isocitrate,-1.160077815,H1299,monolayer,NA,C13 glucose
isocitrate,C13-label-6,7.516775,0.0097,isocitrate,7.653285363,H1299,monolayer,NA,Regular
isocitrate,C13-label-6,0,0,isocitrate,-3.019225182,H1299,sphere,NA,C13 glucose
isocitrate,C13-label-6,41.9717,0.027,isocitrate,41.27578602,QC,NA,NA,NA
isocitrate,C13-label-6,31.33333,0.06,isocitrate,31.73747079,H1299,monolayer,NA,C13 glucose
isocitrate,C13-label-6,29.33333,0.0162,isocitrate,29.35287259,CFTr,monolayer,treated,Regular
isocitrate,C13-label-6,0,0,isocitrate,-0.085358828,CFTr,Sphere,treated,Regular
isocitrate,C13-label-6,21.66667,0.0159,isocitrate,20.48018194,CFTr,Sphere,treated,C13 glucose
isocitrate,C13-label-6,0,0,isocitrate,-0.437631731,CFTr,monolayer,treated,C13 glucose
isocitrate,C13-label-6,22.88416,0.026,isocitrate,22.45390261,CFTr,Sphere,treated,C13 glucose
isocitrate,C13-label-6,7,0.0109,isocitrate,6.670618642,H1299,monolayer,NA,C13 glucose
isocitrate,C13-label-6,22.36985,0.0385,isocitrate,22.77099974,CFTr,Sphere,treated,Regular
isocitrate,C13-label-6,0,0,isocitrate,-1.484291281,CFTr,Sphere,NA,Regular
isocitrate,C13-label-6,14.03238,0.0069,isocitrate,13.19661524,QC,NA,NA,NA
isocitrate,C13-label-6,5.333333,0.0952,isocitrate,5.290027116,QC,NA,NA,NA
isocitrate,C13-label-6,0,0,isocitrate,-1.27E-05,Water,NA,NA,NA
isocitrate,C13-label-6,6,0.2111,isocitrate,5.952075501,Metmix,NA,NA,NA
isocitrate,C13-label-6,0,0,isocitrate,-1.12E-05,ACN,NA,NA,NA
isocitrate,C13-label-6,0,0,isocitrate,-4.32E-06,Water,NA,NA,NA
isocitrate,C13-label-6,0,0,isocitrate,-10.20162081,CFTr,Sphere,NA,C13 glucose
isocitrate,C13-label-6,0,0,isocitrate,-0.350356817,CFTr,monolayer,NA,Regular
isocitrate,C13-label-6,21.66667,0.012,isocitrate,21.6142768,QC,NA,NA,NA
isocitrate,C13-label-6,24.85696,0.0192,isocitrate,24.72275988,QC,NA,NA,NA
isocitrate,C13-label-6,0,0,isocitrate,-4.32E-06,Metmix,NA,NA,NA
isocitrate,C13-label-6,6.666667,0.0041,isocitrate,6.234398263,CFTr,monolayer,NA,Regular
isocitrate,C13-label-6,46.55339,0.015,isocitrate,43.11553324,H1299,sphere,NA,C13 glucose
isocitrate,C13-label-5,0,0,isocitrate,-0.960787393,CFTr,Sphere,treated,Regular
isocitrate,C13-label-5,74.62557,0.0101,isocitrate,76.34744661,CFTr,Sphere,NA,Regular
isocitrate,C13-label-5,21.14549,0.004,isocitrate,21.22840448,H1299,sphere,NA,Regular
isocitrate,C13-label-5,0,0,isocitrate,-0.111735405,H1299,sphere,NA,Regular
isocitrate,C13-label-5,0,0,isocitrate,-0.093912394,H1299,monolayer,NA,Regular
isocitrate,C13-label-5,25.73933,0.0174,isocitrate,25.47208843,CFTr,monolayer,NA,C13 glucose
isocitrate,C13-label-5,0,0,isocitrate,0.020476632,H1299,monolayer,NA,Regular
isocitrate,C13-label-5,67.11324,0.0093,isocitrate,50.99905141,CFTr,Sphere,NA,C13 glucose
isocitrate,C13-label-5,0,0,isocitrate,-0.452335985,CFTr,Sphere,NA,Regular
isocitrate,C13-label-5,0,0,isocitrate,-1.562729635,QC,NA,NA,NA
isocitrate,C13-label-5,0,0,isocitrate,-0.000398511,Water,NA,NA,NA
isocitrate,C13-label-5,132.082,0.043,isocitrate,130.7442297,H1299,sphere,NA,C13 glucose
isocitrate,C13-label-5,22.96933,0.024,isocitrate,21.23806859,CFTr,monolayer,treated,C13 glucose
isocitrate,C13-label-5,14.33333,0.0091,isocitrate,14.51002253,CFTr,monolayer,treated,Regular
isocitrate,C13-label-5,24.2994,0.0135,isocitrate,23.54813688,QC,NA,NA,NA
isocitrate,C13-label-5,21.33333,0.0152,isocitrate,19.18887183,CFTr,monolayer,NA,C13 glucose
isocitrate,C13-label-5,30.33333,0.0117,isocitrate,26.07797289,CFTr,Sphere,treated,C13 glucose
isocitrate,C13-label-5,0,0,isocitrate,-0.175642378,H1299,sphere,NA,Regular
isocitrate,C13-label-5,0,0,isocitrate,-3.031655441,CFTr,monolayer,treated,C13 glucose
isocitrate,C13-label-5,0,0,isocitrate,-7.797990871,CFTr,Sphere,NA,C13 glucose
isocitrate,C13-label-5,30.30625,0.0181,isocitrate,30.85890264,CFTr,monolayer,treated,Regular
isocitrate,C13-label-5,54.33834,0.0469,isocitrate,54.77848448,CFTr,monolayer,NA,C13 glucose
isocitrate,C13-label-5,13,0.008,isocitrate,13.23183527,CFTr,monolayer,NA,Regular
isocitrate,C13-label-5,47.8825,0.0715,isocitrate,47.67235704,H1299,monolayer,NA,C13 glucose
isocitrate,C13-label-5,0,0,isocitrate,0.011222207,H1299,monolayer,NA,Regular
isocitrate,C13-label-5,11.30266,0.0047,isocitrate,6.535387952,H1299,sphere,NA,C13 glucose
isocitrate,C13-label-5,15,0.0087,isocitrate,13.22936313,QC,NA,NA,NA
isocitrate,C13-label-5,12.33333,0.0242,isocitrate,12.78538377,H1299,monolayer,NA,C13 glucose
isocitrate,C13-label-5,27.11483,0.0153,isocitrate,27.73383597,CFTr,monolayer,treated,Regular
isocitrate,C13-label-5,0,0,isocitrate,-0.365598913,CFTr,Sphere,treated,Regular
isocitrate,C13-label-5,108.6053,0.0862,isocitrate,111.1123345,CFTr,Sphere,treated,C13 glucose
isocitrate,C13-label-5,8.666667,0.0133,isocitrate,8.154558625,CFTr,monolayer,treated,C13 glucose
isocitrate,C13-label-5,58.16484,0.0688,isocitrate,59.37403042,CFTr,Sphere,treated,C13 glucose
isocitrate,C13-label-5,6,0.0077,isocitrate,4.725338026,H1299,monolayer,NA,C13 glucose
isocitrate,C13-label-5,0,0,isocitrate,-0.087211361,CFTr,Sphere,treated,Regular
isocitrate,C13-label-5,98.94376,0.0066,isocitrate,101.9665377,CFTr,Sphere,NA,Regular
isocitrate,C13-label-5,39.63599,0.0205,isocitrate,39.43077135,QC,NA,NA,NA
isocitrate,C13-label-5,0,0,isocitrate,-0.253604667,QC,NA,NA,NA
isocitrate,C13-label-5,0,0,isocitrate,-5.53E-05,Water,NA,NA,NA
isocitrate,C13-label-5,10.33333,0.3771,isocitrate,10.63495772,Metmix,NA,NA,NA
isocitrate,C13-label-5,0,0,isocitrate,-4.85E-05,ACN,NA,NA,NA
isocitrate,C13-label-5,0,0,isocitrate,-1.88E-05,Water,NA,NA,NA
isocitrate,C13-label-5,267.7782,0.049,isocitrate,260.2209315,CFTr,Sphere,NA,C13 glucose
isocitrate,C13-label-5,23.47882,0.0202,isocitrate,24.17756575,CFTr,monolayer,NA,Regular
isocitrate,C13-label-5,0,0,isocitrate,-1.36105708,QC,NA,NA,NA
isocitrate,C13-label-5,38.66667,0.0308,isocitrate,39.6039477,QC,NA,NA,NA
isocitrate,C13-label-5,0,0,isocitrate,-1.88E-05,Metmix,NA,NA,NA
isocitrate,C13-label-5,6,0.0034,isocitrate,5.149306091,CFTr,monolayer,NA,Regular
isocitrate,C13-label-5,30.6497,0.0078,isocitrate,22.51726457,H1299,sphere,NA,C13 glucose
isocitrate,C13-label-4,36.33333,0.0236,isocitrate,37.83586276,CFTr,Sphere,treated,Regular
isocitrate,C13-label-4,19,0.0025,isocitrate,19.01777841,CFTr,Sphere,NA,Regular
isocitrate,C13-label-4,17.66667,0.0034,isocitrate,17.64166975,H1299,sphere,NA,Regular
isocitrate,C13-label-4,0,0,isocitrate,-0.251471488,H1299,sphere,NA,Regular
isocitrate,C13-label-4,0,0,isocitrate,-0.485621247,H1299,monolayer,NA,Regular
isocitrate,C13-label-4,0,0,isocitrate,-9.940950086,CFTr,monolayer,NA,C13 glucose
isocitrate,C13-label-4,0,0,isocitrate,-0.497249071,H1299,monolayer,NA,Regular
isocitrate,C13-label-4,515.2547,0.0873,isocitrate,480.8048506,CFTr,Sphere,NA,C13 glucose
isocitrate,C13-label-4,9.333333,0.0012,isocitrate,9.530755252,CFTr,Sphere,NA,Regular
isocitrate,C13-label-4,55,0.0238,isocitrate,52.5936388,QC,NA,NA,NA
isocitrate,C13-label-4,0,0.0001,isocitrate,0.001591964,Water,NA,NA,NA
isocitrate,C13-label-4,148.1116,0.043,isocitrate,130.7871938,H1299,sphere,NA,C13 glucose
isocitrate,C13-label-4,63.87169,0.0693,isocitrate,61.35239327,CFTr,monolayer,treated,C13 glucose
isocitrate,C13-label-4,6,0.0036,isocitrate,5.789024472,CFTr,monolayer,treated,Regular
isocitrate,C13-label-4,36.66667,0.0189,isocitrate,33.1131576,QC,NA,NA,NA
isocitrate,C13-label-4,60.22571,0.0438,isocitrate,55.18298011,CFTr,monolayer,NA,C13 glucose
isocitrate,C13-label-4,100.7157,0.0364,isocitrate,81.28060077,CFTr,Sphere,treated,C13 glucose
isocitrate,C13-label-4,0,0,isocitrate,-0.149721246,H1299,sphere,NA,Regular
isocitrate,C13-label-4,79.94464,0.0715,isocitrate,74.79731391,CFTr,monolayer,treated,C13 glucose
isocitrate,C13-label-4,278.7201,0.0633,isocitrate,256.3663978,CFTr,Sphere,NA,C13 glucose
isocitrate,C13-label-4,12.66667,0.0077,isocitrate,13.09858042,CFTr,monolayer,treated,Regular
isocitrate,C13-label-4,22.48401,0.013,isocitrate,15.13324252,CFTr,monolayer,NA,C13 glucose
isocitrate,C13-label-4,0,0,isocitrate,-0.43667245,CFTr,monolayer,NA,Regular
isocitrate,C13-label-4,32.62877,0.0443,isocitrate,29.53274462,H1299,monolayer,NA,C13 glucose
isocitrate,C13-label-4,0,0,isocitrate,-0.211364415,H1299,monolayer,NA,Regular
isocitrate,C13-label-4,203.5829,0.1443,isocitrate,200.4109738,H1299,sphere,NA,C13 glucose
isocitrate,C13-label-4,86.23615,0.0567,isocitrate,86.63690592,QC,NA,NA,NA
isocitrate,C13-label-4,0,0,isocitrate,-3.446293222,H1299,monolayer,NA,C13 glucose
isocitrate,C13-label-4,7,0.0038,isocitrate,6.923275437,CFTr,monolayer,treated,Regular
isocitrate,C13-label-4,6.333333,0.0076,isocitrate,5.696209832,CFTr,Sphere,treated,Regular
isocitrate,C13-label-4,0,0,isocitrate,-7.545077873,CFTr,Sphere,treated,C13 glucose
isocitrate,C13-label-4,23.33333,0.0335,isocitrate,20.49390326,CFTr,monolayer,treated,C13 glucose
isocitrate,C13-label-4,0,0,isocitrate,-4.554183434,CFTr,Sphere,treated,C13 glucose
isocitrate,C13-label-4,27.33333,0.0392,isocitrate,24.08864385,H1299,monolayer,NA,C13 glucose
isocitrate,C13-label-4,0,0,isocitrate,-0.154614315,CFTr,Sphere,treated,Regular
isocitrate,C13-label-4,0,0,isocitrate,0.422982224,CFTr,Sphere,NA,Regular
isocitrate,C13-label-4,36.09662,0.0174,isocitrate,33.51987018,QC,NA,NA,NA
isocitrate,C13-label-4,9.666667,0.1785,isocitrate,9.924273251,QC,NA,NA,NA
isocitrate,C13-label-4,0,0.0001,isocitrate,0.001946009,Water,NA,NA,NA
isocitrate,C13-label-4,0,0,isocitrate,0.001194905,Metmix,NA,NA,NA
isocitrate,C13-label-4,0,0.0001,isocitrate,0.001707026,ACN,NA,NA,NA
isocitrate,C13-label-4,0,0.0001,isocitrate,0.000660909,Water,NA,NA,NA
isocitrate,C13-label-4,447.3844,0.0805,isocitrate,426.8938559,CFTr,Sphere,NA,C13 glucose
isocitrate,C13-label-4,0,0,isocitrate,-0.246261129,CFTr,monolayer,NA,Regular
isocitrate,C13-label-4,32,0.0167,isocitrate,30.1363946,QC,NA,NA,NA
isocitrate,C13-label-4,0,0,isocitrate,-0.365479556,QC,NA,NA,NA
isocitrate,C13-label-4,0,0.0001,isocitrate,0.000660909,Metmix,NA,NA,NA
isocitrate,C13-label-4,32,0.0219,isocitrate,33.00016443,CFTr,monolayer,NA,Regular
isocitrate,C13-label-4,274.3971,0.092,isocitrate,264.7137853,H1299,sphere,NA,C13 glucose
isocitrate,C13-label-3,0,0,isocitrate,-0.326475862,CFTr,Sphere,treated,Regular
isocitrate,C13-label-3,0,0,isocitrate,-3.870319455,CFTr,Sphere,NA,Regular
isocitrate,C13-label-3,6,0.0009,isocitrate,4.70185907,H1299,sphere,NA,Regular
isocitrate,C13-label-3,10.66667,0.001,isocitrate,8.115510129,H1299,sphere,NA,Regular
isocitrate,C13-label-3,7,0.0068,isocitrate,6.72892357,H1299,monolayer,NA,Regular
isocitrate,C13-label-3,84.66666,0.0435,isocitrate,63.54457193,CFTr,monolayer,NA,C13 glucose
isocitrate,C13-label-3,0,0,isocitrate,-2.227126034,H1299,monolayer,NA,Regular
isocitrate,C13-label-3,383.4212,0.0463,isocitrate,255.1549715,CFTr,Sphere,NA,C13 glucose
isocitrate,C13-label-3,17.33333,0.0018,isocitrate,15.2291633,CFTr,Sphere,NA,Regular
isocitrate,C13-label-3,16,0.0002,isocitrate,0.408965609,QC,NA,NA,NA
isocitrate,C13-label-3,0,0.0004,isocitrate,0.010031292,Water,NA,NA,NA
isocitrate,C13-label-3,125.1587,0.0202,isocitrate,61.37579289,H1299,sphere,NA,C13 glucose
isocitrate,C13-label-3,55.08012,0.0526,isocitrate,46.54062766,CFTr,monolayer,treated,C13 glucose
isocitrate,C13-label-3,7,0.0035,isocitrate,5.579885779,CFTr,monolayer,treated,Regular
isocitrate,C13-label-3,41.11393,0.0172,isocitrate,30.02763587,QC,NA,NA,NA
isocitrate,C13-label-3,89.74679,0.0625,isocitrate,78.83412127,CFTr,monolayer,NA,C13 glucose
isocitrate,C13-label-3,202.1456,0.0694,isocitrate,155.1392081,CFTr,Sphere,treated,C13 glucose
isocitrate,C13-label-3,13.66667,0.0022,isocitrate,13.37190009,H1299,sphere,NA,Regular
isocitrate,C13-label-3,73.70364,0.0551,isocitrate,57.63436146,CFTr,monolayer,treated,C13 glucose
isocitrate,C13-label-3,85.01286,0,isocitrate,-20.91177466,CFTr,Sphere,NA,C13 glucose
